true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,correct,prob_class_6
5.0,5,-0.5617014,-2.2371893,-1.0575248,-0.7255109,-0.92490345,10.548882,1,
5.0,5,-0.5617015,-2.2371893,-1.0575247,-0.725511,-0.92490333,10.548882,1,
5.0,5,-0.5617014,-2.2371898,-1.0575247,-0.725511,-0.9249036,10.548882,1,
5.0,5,-0.5617013,-2.237189,-1.0575248,-0.725511,-0.92490345,10.548882,1,
5.0,5,-0.56170136,-2.2371893,-1.0575246,-0.7255109,-0.92490345,10.548882,1,
5.0,5,-0.5617015,-2.2371893,-1.0575247,-0.725511,-0.92490345,10.548882,1,
3.0,3,-1.9217241,-2.233141,-1.9646742,7.053761,-0.77871567,-3.370572,1,
3.0,3,-1.9217238,-2.233141,-1.964674,7.0537605,-0.77871597,-3.370572,1,
3.0,3,-1.9217238,-2.2331407,-1.9646742,7.053761,-0.77871567,-3.370572,1,
3.0,3,-1.9217241,-2.233141,-1.9646742,7.053761,-0.77871567,-3.370572,1,
3.0,3,-1.9217238,-2.233141,-1.9646742,7.053761,-0.7787158,-3.370572,1,
3.0,3,-1.9217238,-2.233141,-1.9646744,7.0537605,-0.7787158,-3.370572,1,
4.0,4,-2.1792421,-3.8215637,-4.1882844,1.5636504,6.326436,-3.7854857,1,
4.0,4,-2.179242,-3.8215637,-4.1882844,1.5636499,6.326436,-3.7854855,1,
4.0,4,-2.1792421,-3.8215632,-4.1882844,1.5636504,6.326436,-3.7854855,1,
4.0,4,-2.1792421,-3.8215637,-4.1882844,1.56365,6.326436,-3.7854855,1,
4.0,4,-2.1792424,-3.8215632,-4.188285,1.5636505,6.326436,-3.785486,1,
4.0,4,-2.179242,-3.8215637,-4.1882844,1.5636499,6.326436,-3.7854853,1,
0.0,0,6.685765,-1.2447087,4.537943,-4.2488,-2.226497,-2.9208014,1,
0.0,0,6.686502,-1.2445155,4.53671,-4.248688,-2.2264786,-2.9208229,1,
0.0,0,6.68657,-1.2444979,4.5365944,-4.248677,-2.2264779,-2.9208236,1,
0.0,0,6.6867995,-1.2444364,4.536207,-4.248643,-2.2264712,-2.9208314,1,
0.0,0,6.686541,-1.2445046,4.536646,-4.248682,-2.22648,-2.920824,1,
0.0,0,6.686591,-1.2444931,4.536559,-4.2486744,-2.226476,-2.9208255,1,
1.0,1,-0.07135559,8.757351,-2.2666574,-3.189936,-1.988138,-0.73112375,1,
1.0,1,-0.07135632,8.757351,-2.266657,-3.189936,-1.9881382,-0.7311235,1,
1.0,1,-0.07135552,8.757351,-2.266657,-3.1899364,-1.9881384,-0.7311234,1,
1.0,1,-0.07135563,8.757351,-2.266657,-3.1899364,-1.9881382,-0.73112327,1,
1.0,1,-0.071354486,8.75735,-2.2666576,-3.1899362,-1.9881378,-0.73112404,1,
1.0,1,-0.07135469,8.75735,-2.2666576,-3.189936,-1.988138,-0.73112386,1,
4.0,4,-3.151527,-4.1218944,-3.77276,2.4721434,6.0213523,-3.77789,1,
4.0,4,-3.1515276,-4.1218953,-3.7727594,2.4721444,6.0213532,-3.777891,1,
4.0,4,-3.1515276,-4.121895,-3.7727594,2.472144,6.0213532,-3.777891,1,
4.0,4,-3.1515281,-4.1218944,-3.77276,2.4721446,6.0213532,-3.7778912,1,
4.0,4,-3.1515272,-4.121895,-3.7727594,2.4721446,6.0213523,-3.777891,1,
4.0,4,-3.1515272,-4.121895,-3.7727594,2.472144,6.0213537,-3.7778904,1,
3.0,3,-2.7495196,-2.9029899,-0.2152561,7.0242414,-0.68906593,-3.649191,1,
3.0,3,-2.7495196,-2.9029896,-0.21525566,7.024241,-0.68906593,-3.6491902,1,
3.0,3,-2.7495196,-2.9029899,-0.21525577,7.0242414,-0.68906593,-3.6491907,1,
3.0,3,-2.7495196,-2.9029899,-0.21525584,7.0242414,-0.68906593,-3.6491902,1,
3.0,3,-2.7495196,-2.9029899,-0.21525604,7.0242414,-0.6890658,-3.6491907,1,
3.0,3,-2.7495196,-2.9029899,-0.21525641,7.024242,-0.68906593,-3.6491904,1,
2.0,2,-1.2258773,-1.9763241,9.069279,-1.3630617,-1.8921778,-2.271193,1,
2.0,2,-1.2258778,-1.9763243,9.069279,-1.3630601,-1.8921783,-2.2711942,1,
2.0,2,-1.2258773,-1.9763243,9.069279,-1.3630593,-1.8921788,-2.2711954,1,
2.0,2,-1.2258778,-1.9763246,9.069279,-1.3630587,-1.8921785,-2.2711957,1,
2.0,2,-1.2258767,-1.9763243,9.069279,-1.3630594,-1.8921791,-2.2711957,1,
2.0,2,-1.2258767,-1.9763243,9.06928,-1.3630601,-1.8921788,-2.2711947,1,
4.0,4,-3.3238037,-4.2960944,-4.6586018,3.576406,6.17139,-3.6804945,1,
4.0,4,-3.3238034,-4.2960935,-4.6586013,3.576406,6.17139,-3.6804948,1,
4.0,4,-3.3238037,-4.296095,-4.6586018,3.5764065,6.17139,-3.6804945,1,
4.0,4,-3.3238037,-4.2960944,-4.6586018,3.5764062,6.17139,-3.6804945,1,
4.0,4,-3.3238037,-4.296095,-4.6586018,3.576406,6.17139,-3.6804945,1,
4.0,4,-3.3238041,-4.296095,-4.6586018,3.5764065,6.17139,-3.6804948,1,
3.0,3,-2.1700444,-2.6548407,-1.1527894,7.1310744,-0.8031717,-3.4827905,1,
3.0,3,-2.1700447,-2.6548407,-1.1527892,7.131075,-0.8031717,-3.4827905,1,
3.0,3,-2.1700444,-2.6548407,-1.1527895,7.131075,-0.8031716,-3.4827898,1,
3.0,3,-2.1700444,-2.6548407,-1.1527895,7.131075,-0.80317146,-3.4827902,1,
3.0,3,-2.1700447,-2.6548407,-1.1527898,7.1310744,-0.8031716,-3.4827902,1,
3.0,3,-2.1700447,-2.6548407,-1.1527891,7.1310744,-0.8031717,-3.4827907,1,
4.0,4,-1.7679477,-3.4750125,-3.2774746,0.27843192,5.981704,-3.611448,1,
4.0,4,-1.7679483,-3.4750128,-3.2774742,0.27843222,5.9817047,-3.6114478,1,
4.0,4,-1.7679479,-3.4750125,-3.2774742,0.27843192,5.9817047,-3.611448,1,
4.0,4,-1.7679473,-3.4750125,-3.2774742,0.2784315,5.981704,-3.611448,1,
4.0,4,-1.7679477,-3.4750125,-3.2774746,0.2784318,5.981704,-3.6114485,1,
4.0,4,-1.7679486,-3.4750128,-3.2774737,0.27843183,5.981704,-3.6114478,1,
0.0,0,8.02328,-0.18700434,-0.5192144,-3.6804235,-1.2941575,-2.8501198,1,
0.0,0,8.02328,-0.1870048,-0.5192137,-3.6804233,-1.2941576,-2.8501194,1,
0.0,0,8.02328,-0.1870044,-0.5192141,-3.6804233,-1.2941574,-2.8501198,1,
0.0,0,8.02328,-0.18700466,-0.519214,-3.6804233,-1.2941576,-2.8501196,1,
0.0,0,8.02328,-0.1870048,-0.5192139,-3.6804233,-1.2941576,-2.8501194,1,
0.0,0,8.02328,-0.18700457,-0.5192139,-3.6804237,-1.2941576,-2.850119,1,
1.0,1,1.377782,8.304433,-3.349122,-3.0258276,-1.7566242,-2.9910903,1,
1.0,1,1.3777795,8.304434,-3.3491223,-3.0258257,-1.7566237,-2.99109,1,
1.0,1,1.3777808,8.304433,-3.349122,-3.0258267,-1.7566242,-2.9910903,1,
1.0,1,1.3777815,8.304433,-3.3491232,-3.0258272,-1.756623,-2.9910908,1,
1.0,1,1.3777816,8.304433,-3.3491228,-3.0258281,-1.7566241,-2.9910913,1,
1.0,1,1.3777806,8.304434,-3.3491225,-3.0258267,-1.7566242,-2.9910903,1,
2.0,2,-1.1095046,-2.3172905,8.811835,-1.098641,-1.3586076,-2.7870317,1,
2.0,2,-1.0953149,-2.3191948,8.811339,-1.093864,-1.3649777,-2.7969503,1,
2.0,2,-1.0922055,-2.3194654,8.811379,-1.0932981,-1.3663731,-2.7987022,1,
2.0,2,-1.1082507,-2.3190937,8.810661,-1.0918763,-1.360766,-2.7920644,1,
2.0,2,-1.1073245,-2.3191094,8.810672,-1.0922179,-1.3608562,-2.792374,1,
2.0,2,-1.1055716,-2.318923,8.810885,-1.0932521,-1.3612152,-2.7925618,1,
0.0,0,7.920677,-0.46330366,-0.3825489,-3.6777115,-1.4502199,-3.2971654,1,
0.0,0,7.9206777,-0.46330377,-0.38254896,-3.6777115,-1.4502194,-3.2971659,1,
0.0,0,7.920676,-0.463304,-0.3825486,-3.6777115,-1.4502196,-3.297166,1,
0.0,0,7.920677,-0.46330377,-0.38254902,-3.6777115,-1.4502194,-3.2971659,1,
0.0,0,7.9206777,-0.46330366,-0.3825494,-3.6777117,-1.4502192,-3.2971659,1,
0.0,0,7.920677,-0.4633036,-0.3825491,-3.6777112,-1.450219,-3.297166,1,
4.0,4,-2.987533,-4.0843396,-4.389468,2.7273421,6.398635,-3.5787132,1,
4.0,4,-2.987533,-4.0843396,-4.389468,2.727342,6.3986344,-3.5787127,1,
4.0,4,-2.987533,-4.0843396,-4.389468,2.7273421,6.3986344,-3.5787127,1,
4.0,4,-2.987533,-4.0843396,-4.389468,2.7273421,6.3986354,-3.5787132,1,
4.0,4,-2.987533,-4.0843396,-4.389469,2.7273421,6.398635,-3.5787127,1,
4.0,4,-2.987533,-4.0843396,-4.389468,2.7273414,6.3986344,-3.5787127,1,
5.0,5,-0.7003921,-2.2691705,-0.6022705,-0.8415087,-1.0431857,10.450777,1,
5.0,5,-0.70039237,-2.2691705,-0.60227036,-0.8415088,-1.0431857,10.450777,1,
5.0,5,-0.7003921,-2.2691708,-0.6022708,-0.8415087,-1.0431856,10.450776,1,
5.0,5,-0.7003921,-2.2691705,-0.6022705,-0.8415087,-1.0431857,10.450776,1,
5.0,5,-0.70039225,-2.2691703,-0.60227066,-0.8415087,-1.0431856,10.450777,1,
5.0,5,-0.70039225,-2.2691705,-0.60227084,-0.8415087,-1.0431856,10.450776,1,
3.0,3,-3.82297,-0.8207651,-5.229496,6.0719748,2.3986814,-3.0234687,1,
3.0,3,-3.8229702,-0.82076573,-5.2294965,6.071975,2.3986814,-3.0234687,1,
3.0,3,-3.8229702,-0.82076514,-5.229496,6.071975,2.3986812,-3.0234678,1,
3.0,3,-3.8229702,-0.82076514,-5.229496,6.071975,2.3986814,-3.023469,1,
3.0,3,-3.8229702,-0.82076484,-5.229496,6.0719748,2.3986814,-3.0234685,1,
3.0,3,-3.8229704,-0.8207651,-5.229495,6.0719748,2.398681,-3.0234683,1,
3.0,3,-2.2311816,-3.3350363,-3.018402,7.6395645,0.83492655,-3.8224187,1,
3.0,3,-2.2311811,-3.3350358,-3.018402,7.6395645,0.8349265,-3.8224196,1,
3.0,3,-2.2311811,-3.3350358,-3.018402,7.6395645,0.8349271,-3.8224196,1,
3.0,3,-2.2311811,-3.3350358,-3.018402,7.639565,0.8349271,-3.8224196,1,
3.0,3,-2.2311811,-3.3350356,-3.018402,7.6395645,0.8349271,-3.8224196,1,
3.0,3,-2.2311811,-3.3350358,-3.018402,7.6395645,0.8349271,-3.8224196,1,
4.0,4,-2.7070577,-3.9235487,-4.353935,2.2084103,6.4048715,-3.5690029,1,
4.0,4,-2.7070577,-3.9235492,-4.3539343,2.20841,6.4048724,-3.5690029,1,
4.0,4,-2.7070577,-3.9235492,-4.3539343,2.2084098,6.4048724,-3.5690029,1,
4.0,4,-2.7070577,-3.9235492,-4.3539343,2.2084103,6.404873,-3.5690024,1,
4.0,4,-2.707058,-3.9235492,-4.353935,2.2084105,6.404872,-3.5690029,1,
4.0,4,-2.707058,-3.923549,-4.353935,2.2084105,6.404872,-3.5690026,1,
1.0,1,-0.5587091,8.60441,-2.1293344,-2.0780034,-2.3018448,-1.5085999,1,
1.0,1,-0.55870914,8.60441,-2.1293344,-2.0780034,-2.3018448,-1.5085998,1,
1.0,1,-0.55870914,8.60441,-2.1293344,-2.0780036,-2.3018448,-1.5085995,1,
1.0,1,-0.5587092,8.60441,-2.129335,-2.0780032,-2.301845,-1.5085995,1,
1.0,1,-0.55870944,8.604411,-2.1293344,-2.0780032,-2.3018456,-1.5085999,1,
1.0,1,-0.55870944,8.604411,-2.1293344,-2.0780032,-2.301845,-1.5085996,1,
5.0,5,-0.56127083,-2.5161862,-0.42360622,-0.8881783,-0.9479674,10.66549,1,
5.0,5,-0.5612709,-2.516187,-0.4236061,-0.88817817,-0.9479673,10.66549,1,
5.0,5,-0.5612709,-2.5161867,-0.42360604,-0.88817817,-0.9479673,10.66549,1,
5.0,5,-0.5612708,-2.5161862,-0.42360622,-0.8881783,-0.9479674,10.66549,1,
5.0,5,-0.5612709,-2.5161867,-0.42360637,-0.88817835,-0.94796735,10.66549,1,
5.0,5,-0.56127095,-2.5161867,-0.42360598,-0.8881783,-0.9479673,10.66549,1,
3.0,3,-2.1218028,-2.3662434,-1.6197008,7.0625877,-0.80122036,-3.3327165,1,
3.0,3,-2.121803,-2.3662434,-1.6197006,7.062588,-0.80122036,-3.3327165,1,
3.0,3,-2.1218033,-2.3662436,-1.6197009,7.062588,-0.8012204,-3.3327165,1,
3.0,3,-2.1218028,-2.3662434,-1.6197006,7.0625877,-0.8012204,-3.3327165,1,
3.0,3,-2.121803,-2.3662434,-1.6197007,7.062588,-0.8012204,-3.3327165,1,
3.0,3,-2.121803,-2.3662434,-1.6197003,7.062588,-0.8012205,-3.3327165,1,
0.0,0,7.9639454,0.13278705,-1.2826113,-3.7321286,-1.0400968,-3.0597067,1,
0.0,0,7.9639454,0.13278726,-1.2826113,-3.7321286,-1.0400969,-3.0597067,1,
0.0,0,7.9639454,0.13278735,-1.2826117,-3.7321286,-1.0400966,-3.059707,1,
0.0,0,7.9639444,0.13278742,-1.2826114,-3.7321284,-1.0400966,-3.059707,1,
0.0,0,7.9639454,0.13278757,-1.2826117,-3.7321284,-1.0400968,-3.0597067,1,
0.0,0,7.9639454,0.13278742,-1.2826115,-3.7321284,-1.040097,-3.0597067,1,
0.0,0,7.8767996,-0.7727984,-0.6799952,-3.7955782,-0.7680396,-2.8741922,1,
0.0,0,7.876799,-0.7727987,-0.67999554,-3.7955787,-0.7680387,-2.874193,1,
0.0,0,7.876799,-0.7727985,-0.67999536,-3.7955787,-0.76803905,-2.8741925,1,
0.0,0,7.876799,-0.7727986,-0.6799956,-3.7955782,-0.7680392,-2.8741925,1,
0.0,0,7.8767996,-0.7727988,-0.6799953,-3.7955787,-0.76803935,-2.8741925,1,
0.0,0,7.876799,-0.7727987,-0.6799954,-3.7955782,-0.76803917,-2.8741925,1,
1.0,1,-1.9618747,8.131704,-2.6281478,-1.254387,-1.5924159,-1.4728068,1,
1.0,1,-1.9618742,8.131705,-2.6281478,-1.254388,-1.5924166,-1.4728069,1,
1.0,1,-1.961875,8.131704,-2.6281483,-1.254387,-1.5924156,-1.4728072,1,
1.0,1,-1.9618745,8.131705,-2.6281478,-1.2543875,-1.5924163,-1.472807,1,
1.0,1,-1.9618742,8.131705,-2.6281474,-1.2543877,-1.5924169,-1.4728068,1,
1.0,1,-1.9618738,8.131705,-2.6281474,-1.2543877,-1.5924169,-1.472807,1,
3.0,3,-3.561119,-4.5703645,-4.2687426,5.881882,4.8025727,-3.0081108,1,
3.0,3,-3.5611193,-4.5703635,-4.2687426,5.8818817,4.8025727,-3.008111,1,
3.0,3,-3.5611193,-4.5703645,-4.268742,5.881881,4.8025727,-3.0081105,1,
3.0,3,-3.5611193,-4.570364,-4.2687416,5.8818817,4.8025727,-3.0081108,1,
3.0,3,-3.561119,-4.5703635,-4.2687416,5.8818817,4.8025727,-3.0081105,1,
3.0,3,-3.5611193,-4.5703645,-4.2687426,5.8818817,4.8025727,-3.0081108,1,
5.0,5,-0.7966933,-2.410851,-0.79065436,-0.6947918,-0.83678925,10.620023,1,
5.0,5,-0.7966933,-2.410851,-0.7906547,-0.69479173,-0.8367892,10.620023,1,
5.0,5,-0.7966933,-2.4108515,-0.7906542,-0.6947918,-0.83678937,10.620023,1,
5.0,5,-0.7966933,-2.4108512,-0.79065424,-0.6947918,-0.8367893,10.620023,1,
5.0,5,-0.79669327,-2.410851,-0.7906546,-0.6947916,-0.83678925,10.620023,1,
5.0,5,-0.7966933,-2.4108515,-0.79065436,-0.6947918,-0.8367893,10.620023,1,
0.0,0,7.9007688,-0.2583314,-0.9926147,-3.8107328,-1.0215213,-3.2933295,1,
0.0,0,7.9007683,-0.25833175,-0.99261445,-3.8107324,-1.0215216,-3.2933297,1,
0.0,0,7.900769,-0.25833103,-0.9926147,-3.810732,-1.0215218,-3.293329,1,
0.0,0,7.9007688,-0.2583312,-0.99261516,-3.8107328,-1.0215216,-3.2933297,1,
0.0,0,7.900769,-0.25833166,-0.99261445,-3.8107324,-1.0215218,-3.2933292,1,
0.0,0,7.900769,-0.25833115,-0.9926149,-3.8107324,-1.0215216,-3.2933297,1,
3.0,3,-2.038826,-2.34498,-1.9295268,7.135476,-0.7267083,-3.2510421,1,
3.0,3,-2.038826,-2.3449798,-1.9295273,7.135476,-0.7267082,-3.2510421,1,
3.0,3,-2.0388258,-2.34498,-1.9295269,7.135476,-0.72670823,-3.2510424,1,
3.0,3,-2.038826,-2.3449795,-1.9295269,7.135476,-0.72670835,-3.2510421,1,
3.0,3,-2.0388258,-2.3449795,-1.9295268,7.135476,-0.72670835,-3.2510421,1,
3.0,3,-2.038826,-2.3449795,-1.929527,7.135476,-0.7267083,-3.2510421,1,
5.0,5,-0.009776421,-2.495341,-0.905403,-0.8976357,-0.56978077,10.050255,1,
5.0,5,-0.009777568,-2.4953423,-0.90540165,-0.89763534,-0.56978035,10.050255,1,
5.0,5,-0.009777352,-2.4953434,-0.9054009,-0.8976355,-0.5697802,10.050255,1,
5.0,5,-0.009777293,-2.4953446,-0.90539956,-0.89763576,-0.56977993,10.050255,1,
5.0,5,-0.009779818,-2.4953473,-0.90539604,-0.8976358,-0.569779,10.050255,1,
5.0,5,-0.009781286,-2.4953477,-0.90539455,-0.8976351,-0.5697785,10.050252,1,
0.0,0,7.954694,-0.13901289,-0.8180263,-3.7121055,-1.1420135,-2.7799509,1,
0.0,0,7.954693,-0.13901341,-0.81802577,-3.7121053,-1.1420138,-2.7799506,1,
0.0,0,7.954693,-0.13901322,-0.81802595,-3.7121053,-1.1420135,-2.7799506,1,
0.0,0,7.954694,-0.13901322,-0.81802595,-3.7121053,-1.1420135,-2.7799504,1,
0.0,0,7.954694,-0.13901322,-0.8180257,-3.7121055,-1.1420133,-2.7799509,1,
0.0,0,7.954694,-0.13901332,-0.8180261,-3.7121053,-1.1420135,-2.7799509,1,
0.0,0,7.901403,0.63260067,0.8372285,-3.3298206,-2.929744,-3.2488341,1,
0.0,0,7.9014034,0.6326006,0.83722824,-3.3298206,-2.9297435,-3.2488344,1,
0.0,0,7.9014034,0.63260067,0.8372287,-3.3298206,-2.929744,-3.248834,1,
0.0,0,7.9014034,0.63260084,0.8372283,-3.3298206,-2.9297435,-3.2488341,1,
0.0,0,7.9014034,0.6326007,0.83722824,-3.3298206,-2.9297435,-3.2488344,1,
0.0,0,7.9014034,0.63260084,0.8372285,-3.3298206,-2.9297435,-3.2488344,1,
2.0,2,-0.050222315,1.0876173,7.278181,-4.347201,-3.2515442,1.9501011,1,
2.0,2,-0.050223418,1.0876153,7.2781816,-4.3472004,-3.2515428,1.9501009,1,
2.0,2,-0.050223134,1.0876155,7.2781816,-4.3472004,-3.2515435,1.9501014,1,
2.0,2,-0.05022286,1.0876164,7.2781816,-4.3472,-3.2515438,1.9501011,1,
2.0,2,-0.050222833,1.0876173,7.2781816,-4.347201,-3.2515438,1.9501009,1,
2.0,2,-0.05022234,1.0876173,7.278181,-4.347201,-3.251544,1.9501009,1,
5.0,5,-0.70069164,-2.276448,-0.8196993,-0.7583084,-0.9559652,10.474424,1,
5.0,5,-0.7006919,-2.276448,-0.8196989,-0.7583085,-0.9559651,10.474423,1,
5.0,5,-0.70069164,-2.276448,-0.8196994,-0.7583086,-0.9559652,10.474424,1,
5.0,5,-0.70069176,-2.276448,-0.8196993,-0.7583085,-0.9559651,10.474423,1,
5.0,5,-0.70069176,-2.2764482,-0.81969905,-0.75830823,-0.9559651,10.474424,1,
5.0,5,-0.7006919,-2.2764482,-0.8196995,-0.7583083,-0.9559651,10.474423,1,
1.0,1,-0.91348565,8.647273,-1.8526537,-2.4384527,-2.0155382,-1.5337847,1,
1.0,1,-0.91348577,8.647273,-1.8526537,-2.4384527,-2.0155382,-1.5337843,1,
1.0,1,-0.91348565,8.647273,-1.8526535,-2.438453,-2.0155382,-1.5337847,1,
1.0,1,-0.91348565,8.647273,-1.8526535,-2.438453,-2.015538,-1.533785,1,
1.0,1,-0.91348565,8.647273,-1.8526535,-2.438453,-2.0155382,-1.533785,1,
1.0,1,-0.9134855,8.647273,-1.8526535,-2.4384532,-2.015538,-1.5337847,1,
3.0,3,-2.0302167,-2.1217437,0.7110276,6.288954,-1.8145717,-3.7083035,1,
3.0,3,-2.0302167,-2.121744,0.7110287,6.2889533,-1.814572,-3.708303,1,
3.0,3,-2.0302167,-2.1217437,0.71102834,6.2889533,-1.814572,-3.708303,1,
3.0,3,-2.0302167,-2.1217442,0.71102875,6.2889533,-1.8145721,-3.7083035,1,
3.0,3,-2.0302167,-2.1217437,0.7110286,6.2889533,-1.8145719,-3.7083032,1,
3.0,3,-2.0302167,-2.1217442,0.71102786,6.2889533,-1.8145719,-3.708303,1,
0.0,0,7.9031982,0.6653023,-1.4991423,-3.787198,-1.1548634,-3.144132,1,
0.0,0,7.903199,0.6653005,-1.4991406,-3.7871985,-1.1548637,-3.1441312,1,
0.0,0,7.9031987,0.66530025,-1.4991406,-3.7871983,-1.1548631,-3.144132,1,
0.0,0,7.9031987,0.6653007,-1.4991409,-3.7871983,-1.1548632,-3.144132,1,
0.0,0,7.9031987,0.66530156,-1.4991412,-3.7871983,-1.1548635,-3.1441314,1,
0.0,0,7.9031987,0.66530085,-1.4991413,-3.7871978,-1.1548631,-3.1441314,1,
5.0,5,-2.0329866,-3.391754,2.693214,0.61999637,-1.6850913,9.246665,1,
5.0,5,-2.032987,-3.3917544,2.6932142,0.61999696,-1.6850916,9.246665,1,
5.0,5,-2.0329869,-3.3917542,2.6932142,0.61999685,-1.6850915,9.246665,1,
5.0,5,-2.0329869,-3.3917544,2.6932144,0.6199964,-1.6850913,9.246665,1,
5.0,5,-2.0329869,-3.3917542,2.6932137,0.61999613,-1.6850913,9.246665,1,
5.0,5,-2.0329869,-3.3917542,2.6932144,0.61999655,-1.6850913,9.246665,1,
3.0,3,-3.4511144,-4.621402,-4.2077703,5.9182863,4.7476344,-3.1162987,1,
3.0,3,-3.4511144,-4.621402,-4.2077703,5.9182863,4.747635,-3.1162987,1,
3.0,3,-3.4511144,-4.621402,-4.2077703,5.9182863,4.7476344,-3.1162992,1,
3.0,3,-3.4511144,-4.621401,-4.2077694,5.9182863,4.7476344,-3.1162987,1,
3.0,3,-3.4511144,-4.621402,-4.2077703,5.9182863,4.7476344,-3.1162992,1,
3.0,3,-3.4511147,-4.621402,-4.2077703,5.9182863,4.747635,-3.1162987,1,
1.0,1,-1.4128243,8.390872,-1.84816,-1.4256572,-2.548861,-1.1291326,1,
1.0,1,-1.4128243,8.390872,-1.8481599,-1.4256572,-2.548861,-1.1291329,1,
1.0,1,-1.4128243,8.390872,-1.8481597,-1.4256572,-2.548861,-1.1291329,1,
1.0,1,-1.4128242,8.390872,-1.8481599,-1.4256572,-2.548861,-1.1291331,1,
1.0,1,-1.4128243,8.390872,-1.8481599,-1.4256572,-2.548861,-1.1291327,1,
1.0,1,-1.4128245,8.390872,-1.8481598,-1.4256572,-2.548861,-1.1291327,1,
2.0,2,-1.1431999,-2.292572,8.830598,-1.1656975,-1.3297986,-2.7615113,1,
2.0,2,-1.1432374,-2.2926333,8.830561,-1.1654439,-1.329862,-2.7616465,1,
2.0,2,-1.1432196,-2.2926846,8.830534,-1.165248,-1.329921,-2.7617779,1,
2.0,2,-1.1432366,-2.2926486,8.830554,-1.1653854,-1.3298777,-2.761684,1,
2.0,2,-1.1432499,-2.2926297,8.830564,-1.1654649,-1.3298457,-2.7616317,1,
2.0,2,-1.1432526,-2.2926326,8.830563,-1.1654525,-1.3298504,-2.7616365,1,
3.0,3,-2.3654296,-3.0263715,-3.2709196,7.5909004,0.90723586,-3.9164844,1,
3.0,3,-2.3654299,-3.0263717,-3.270919,7.590901,0.9072355,-3.9164839,1,
3.0,3,-2.3654296,-3.026371,-3.2709196,7.5909004,0.9072352,-3.9164844,1,
3.0,3,-2.3654296,-3.026371,-3.2709193,7.590901,0.90723455,-3.9164839,1,
3.0,3,-2.3654299,-3.026371,-3.2709196,7.590901,0.9072352,-3.9164844,1,
3.0,3,-2.3654296,-3.0263717,-3.27092,7.5909004,0.9072356,-3.9164844,1,
0.0,0,8.0820055,0.012649714,-0.33275458,-3.6653125,-1.5987293,-3.0170712,1,
0.0,0,8.0820055,0.012650244,-0.33275494,-3.6653128,-1.598729,-3.017071,1,
0.0,0,8.0820055,0.012650032,-0.33275455,-3.6653128,-1.598729,-3.0170712,1,
0.0,0,8.0820055,0.012649823,-0.33275446,-3.6653125,-1.598729,-3.0170712,1,
0.0,0,8.0820055,0.012649886,-0.33275437,-3.6653125,-1.5987293,-3.017071,1,
0.0,0,8.0820055,0.012649867,-0.33275446,-3.6653128,-1.598729,-3.0170715,1,
4.0,4,-3.027838,-4.096918,-4.460639,2.8096972,6.3536954,-3.614156,1,
4.0,4,-3.0278382,-4.0969176,-4.460639,2.8096964,6.3536954,-3.614156,1,
4.0,4,-3.0278382,-4.0969176,-4.4606395,2.8096964,6.3536954,-3.614156,1,
4.0,4,-3.027838,-4.0969176,-4.460639,2.8096964,6.3536954,-3.614156,1,
4.0,4,-3.0278382,-4.0969176,-4.460639,2.8096964,6.3536954,-3.614156,1,
4.0,4,-3.0278382,-4.096917,-4.4606385,2.8096962,6.3536954,-3.6141555,1,
4.0,4,-1.9668224,-3.819432,-4.1633263,1.3640888,6.301641,-3.8215544,1,
4.0,4,-1.9668219,-3.819432,-4.1633263,1.3640888,6.301641,-3.821555,1,
4.0,4,-1.9668229,-3.8194315,-4.1633263,1.3640893,6.301641,-3.8215547,1,
4.0,4,-1.9668226,-3.819432,-4.1633263,1.364089,6.3016405,-3.8215547,1,
4.0,4,-1.966821,-3.8194315,-4.1633263,1.3640883,6.301641,-3.821555,1,
4.0,4,-1.9668216,-3.8194318,-4.163326,1.3640885,6.301641,-3.821555,1,
1.0,1,0.38333887,8.518361,-2.2008483,-2.7821705,-2.1366725,-1.637817,1,
1.0,1,0.38333887,8.518361,-2.2008488,-2.7821705,-2.1366725,-1.6378169,1,
1.0,1,0.38333946,8.518361,-2.2008488,-2.782171,-2.1366725,-1.6378174,1,
1.0,1,0.3833387,8.518362,-2.2008483,-2.7821705,-2.1366725,-1.6378167,1,
1.0,1,0.3833384,8.518362,-2.2008486,-2.7821705,-2.1366725,-1.6378169,1,
1.0,1,0.3833388,8.518361,-2.200849,-2.7821705,-2.1366723,-1.6378173,1,
4.0,4,-3.0503511,-4.4782643,-4.711152,3.5508974,6.240077,-3.6068106,1,
4.0,4,-3.050351,-4.478264,-4.7111526,3.5508974,6.240077,-3.6068106,1,
4.0,4,-3.0503511,-4.478264,-4.711152,3.5508978,6.2400765,-3.6068113,1,
4.0,4,-3.0503511,-4.4782643,-4.7111526,3.5508971,6.2400775,-3.60681,1,
4.0,4,-3.0503516,-4.4782643,-4.7111526,3.5508974,6.2400775,-3.60681,1,
4.0,4,-3.0503516,-4.4782643,-4.711152,3.5508974,6.2400775,-3.6068106,1,
0.0,0,7.7001915,0.9051919,-1.7308311,-3.6277826,-1.3760628,-3.5932155,1,
0.0,0,7.7001915,0.9051911,-1.730831,-3.6277826,-1.3760628,-3.5932155,1,
